id_disciplina;id_unidade;codigo;nome;nivel;id_tipo_componente;id_curso;id_modalidade_educacao;ch_teorico;ch_pratico;ch_total
12044;862;4005077;TÓPICOS EM QUÍMICA FORENSE E TOXICOLOGIA;G;2;3926604;1;36;0;36
12043;862;4005076;TÓPICOS EM QUÍMICA FORENSE E TOXICOLOGIA;G;2;3926604;1;36;0;36
12042;862;4005075;TÓPICOS EM QUÍMICA FORENSE E TOXICOLOGIA;G;2;3926604;1;36;0;36
12041;862;4005074;TECNOLOGIA DE FERMENTAÇÕES;G;2;3926604;1;36;0;36
12040;862;4005073;TECNOLOGIA DE FERMENTAÇÕES;G;2;3926604;1;36;0;36
12039;862;4005072;TECNOLOGIA DE FERMENTAÇÕES;G;2;3926604;1;36;0;36
12038;862;4005071;BIOTECNOLOGIA;G;2;3926604;1;36;0;36
12037;862;4005070;BIOTECNOLOGIA;G;2;3926604;1;36;0;36
12036;862;4005069;BIOTECNOLOGIA;G;2;3926604;1;36;0;36
12035;862;4005068;BIOCOMBUSTÍVEIS;G;2;3926604;1;36;0;36
12034;862;4005067;BIOCOMBUSTÍVEIS;G;2;3926604;1;36;0;36
12033;862;4005066;BIOCOMBUSTÍVEIS;G;2;3926604;1;36;0;36
12032;862;4005065;GESTÃO AMBIENTAL, OCUPACIONAL E DE QUALIDADE;G;2;3926604;1;36;0;36
12031;862;4005064;GESTÃO AMBIENTAL, OCUPACIONAL E DE QUALIDADE;G;2;3926604;1;36;0;36
12030;862;4005063;GESTÃO AMBIENTAL, OCUPACIONAL E DE QUALIDADE;G;2;3926604;1;36;0;36
12029;862;4005062;TÓPICOS DE ANÁLISE DE RESÍDUOS E CONTAMINANTES;G;2;3926604;1;36;0;36
12028;862;4005061;TÓPICOS DE ANÁLISE DE RESÍDUOS E CONTAMINANTES;G;2;3926604;1;36;0;36
12027;862;4005060;TÓPICOS DE ANÁLISE DE RESÍDUOS E CONTAMINANTES;G;2;3926604;1;36;0;36
12026;862;4005059;TÉCNICAS DE PREPARO DE AMOSTRA;G;2;3926604;1;36;0;36
12025;862;4005058;TÉCNICAS DE PREPARO DE AMOSTRA;G;2;3926604;1;36;0;36
12024;862;4005057;TÉCNICAS DE PREPARO DE AMOSTRA;G;2;3926604;1;36;0;36
12023;862;4005056;SEMINÁRIOS;G;2;3926604;1;36;0;36
12022;862;4005055;SEMINÁRIOS;G;2;3926604;1;36;0;36
12021;862;4005054;SEMINÁRIOS;G;2;3926604;1;36;0;36
12020;862;4005052;INGLÊS PARA FINS ACADÊMICOS;G;2;3926604;1;36;0;36
12019;862;4005051;INGLÊS PARA FINS ACADÊMICOS;G;2;3926604;1;36;0;36
12018;862;4005050;TÉCNICAS DE LEITURA E REDAÇÃO;G;2;3926604;1;36;0;36
12017;862;4005049;TÉCNICAS DE LEITURA E REDAÇÃO;G;2;3926604;1;36;0;36
12016;862;4005048;TÉCNICAS DE LEITURA E REDAÇÃO;G;2;3926604;1;36;0;36
12015;862;4005047;LIBRAS;G;2;3926604;1;36;0;36
12014;862;4005046;LIBRAS;G;2;3926604;1;36;0;36
12013;862;4005045;LIBRAS;G;2;3926604;1;36;0;36
12012;862;4005044;ATIVIDADES ACADÊMICO-CIENTÍFICO CULTURAL;G;1;3926604;1;0;0;240
12011;862;4005043;ESTÁGIO CURRICULAR SUPERVISIONADO;G;1;3926604;1;0;0;160
12010;862;4005042;ELETIVA III;G;2;3926604;1;36;0;36
12009;862;4005041;OPERAÇÕES UNITÁRIAS II;G;2;3926604;1;72;0;72
12008;862;4005040;TECNOLOGIA DE TINTAS E PIGMENTOS;G;2;3926604;1;72;0;72
12007;862;4005039;TÉCNICAS DE CONTROLE DE QUALIDADE NA INDÚSTRIA QUÍMICA;G;2;3926604;1;36;0;36
12006;862;4005038;GESTÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS, EFLUENTES E EMISSÕES ATMOSFÉRICAS;G;2;3926604;1;72;0;72
12005;862;4005037;GESTÃO E EMPREENDEDORISMO;G;2;3926604;1;36;0;36
12004;862;4005036;TECNOLOGIA DE PROCESSOS INORGÂNICOS;G;2;3926604;1;36;0;36
12003;388;2008046;QUÍMICA;N;2;3590189;1;133;0;133
12002;862;4005035;AUTOMAÇÃO INDUSTRIAL;G;2;3926604;1;36;0;36
12001;862;4005034;ELETIVA II;G;2;3926604;1;36;0;36
12000;862;4005033;CORROSÃO E TRATAMENTO DE SUPERFÍCIE;G;2;3926604;1;72;0;72
11999;862;4005032;TECNOLOGIA DE PRODUTOS DE ORIGEM ANIMAL;G;2;3926604;1;72;0;72
11998;862;4005031;OPERAÇÕES UNITÁRIAS I;G;2;3926604;1;72;0;72
11997;862;4005030;QUÍMICA ANALÍTICA INSTRUMENTAL;G;2;3926604;1;72;0;72
11996;862;4005029;ESTATÍSTICA APLICADA;G;2;3926604;1;36;0;36
11995;862;4005028;FENÔMENOS DE TRANSPORTE;G;2;3926604;1;72;0;72
11994;862;4005027;TECNOLOGIA DOS PRODUTOS DE ORIGEM VEGETAL;G;2;3926604;1;72;0;72
11993;862;4005026;QUÍMICA ANALÍTICA QUANTITATIVA;G;2;3926604;1;72;0;72
11992;862;4005025;TECNOLOGIA DE POLÍMEROS E INDÚSTRIA PETROQUÍMICA;G;2;3926604;1;72;0;72
11991;862;4005024;TECNOLOGIA DE PROCESSOS ORGÂNICOS;G;2;3926604;1;36;0;36
11990;862;4005023;DESENHO INDUSTRIAL;G;2;3926604;1;36;0;36
11989;862;4005022;ELETIVA I;G;2;3926604;1;36;0;36
11988;862;4005021;INSTALAÇÕES ELÉTRICAS INDUSTRIAIS;G;2;3926604;1;36;0;36
11987;862;4005020;QUÍMICA AMBIENTAL E ENERGIAS RENOVÁVEIS;G;2;3926604;1;36;0;36
11986;862;4005019;QUÍMICA ORGÂNICA;G;2;3926604;1;72;0;72
11985;862;4005018;MICROBIOLOGIA INDUSTRIAL;G;2;3926604;1;72;0;72
11984;862;4005017;QUÍMICA ANALÍTICA QUALITATIVA;G;2;3926604;1;72;0;72
11983;862;4005016;LEITURA E PRODUÇÃO TEXTUAL;G;2;3926604;1;36;0;36
11982;862;4005015;BIOQUÍMICA;G;2;3926604;1;36;0;36
11981;862;4005014;QUÍMICA INORGÂNICA;G;2;3926604;1;72;0;72
11980;862;4005013;FÍSICO-QUÍMICA;G;2;3926604;1;72;0;72
11979;862;4005012;FÍSICA II;G;2;3926604;1;36;0;36
11978;862;4005011;INGLÊS INSTRUMENTAL;G;2;3926604;1;36;0;36
11977;862;4005010;CÁLCULO DIFERENCIAL E INTEGRAL;G;2;3926604;1;72;0;72
11976;862;4005009;ÉTICA PROFISSIONAL;G;2;3926604;1;36;0;36
11975;862;4005008;HIGIENE E SEGURANÇA INDUSTRIAL;G;2;3926604;1;36;0;36
11974;862;4005007;INTRODUÇÃO AOS PROCESSOS QUÍMICOS;G;2;3926604;1;36;0;36
11973;862;4005006;QUÍMICA EXPERIMENTAL;G;2;3926604;1;36;0;36
11972;862;4005005;METODOLOGIA CIENTÍFICA;G;2;3926604;1;36;0;36
11971;862;4005004;FÍSICA I;G;2;3926604;1;36;0;36
11970;862;4005003;QUÍMICA GERAL;G;2;3926604;1;72;0;72
11969;862;4005002;MATEMÁTICA BÁSICA;G;2;3926604;1;36;0;36
11968;862;4005001;INFORMÁTICA;G;2;3926604;1;36;0;36
11967;428;3012098;ATIVIDADES ACADÊMICO-CIENTÍFICO CULTURAIS;G;1;;1;0;0;200
11966;696;CAA1096;ÉTICA E SOCIEDADE;T;2;4029752;1;40;0;40
11965;696;CAA1095;ATENDIMENTO E VENDAS;T;2;;1;80;0;80
11964;696;CAA1094;MARKETING DE SERVIÇOS E VAREJO;T;2;4029752;1;40;0;40
11963;696;CAA1093;MARKETING DE RELACIONAMENTO;T;2;4029752;1;80;0;80
11962;696;CAA1092;MARKETING DIGITAL;T;2;4029752;1;80;0;80
11961;696;CAA1091;ESPANHOL;T;2;4029752;1;40;0;40
11960;696;CAA1090;MARKETING INTERNACIONAL;T;2;4029752;1;40;0;40
11959;696;CAA1089;PLANEJAMENTO DE MARKETING;T;2;4029752;1;80;0;80
11958;696;CAA1088;PESQUISA DE MARKETING;T;2;4029752;1;80;0;80
11957;696;CAA1087;COMPORTAMENTO DO CONSUMIDOR;T;2;4029752;1;80;0;80
11956;696;CAA1086;INFORMÁTICA APLICADA AO MARKETING;T;2;4029752;1;40;0;40
11955;696;CAA1085;ESTATÍSTICA;T;2;4029752;1;80;0;80
11954;696;CAA1084;PORTUGUÊS INSTRUMENTAL;T;2;4029752;1;40;0;40
11953;696;CAA1083;ADMINISTRAÇÃO DE MARKETING;T;2;4029752;1;80;0;80
11952;696;CAA1082;ROBÓTICA;T;2;4033236;1;80;0;80
11951;696;CAA1081;GESTÃO EM TECNOLOGIAS DA INFORMAÇÃO;T;2;4033236;1;80;0;80
11950;696;CAA1080;MANUTENÇÃO DE MICROCOMPUTADORES II;T;2;;1;80;0;80
11949;696;CAA1079;SEGURANÇA EM SISTEMAS DE INFORMAÇÃO;T;2;4033236;1;80;0;80
11948;696;CAA1078;REDES DE COMPUTADORES;T;2;4033236;1;80;0;80
11947;696;CAA1077;ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES II;T;2;4033236;1;80;0;80
11946;696;CAA1076;SISTEMAS OPERACIONAIS;T;2;4033236;1;80;0;80
11945;696;CAA1075;ELETRÔNICA;T;2;4033236;1;80;0;80
11944;696;CAA1074;MANUTENÇÃO DE MICROCOMPUTADORES I;T;2;4033236;1;80;0;80
11943;696;CAA1073;INGLÊS INSTRUMENTAL;T;2;4033236;1;80;0;80
11942;696;CAA1072;ORGANIZAÇÃO E ARQUITETURA DE COMPUTADORES I;T;2;4033236;1;80;0;80
11941;696;CAA1071;ADMINISTRAÇÃO E EMPREENDEDORISMO;T;2;;1;80;0;80
11940;696;CAA1070;INFORMÁTICA BÁSICA;T;2;4033236;1;80;0;80
11939;696;CAA1069;INTRODUÇÃO À INFORMÁTICA;T;2;4033236;1;80;0;80
11938;696;CAA1068;LÓGICA MATEMÁTICA;T;2;4033236;1;40;0;40
11937;696;CAA1067;PORTUGUÊS INSTRUMENTAL;T;2;4033236;1;40;0;40
11936;402;DPEPJA0017;ORGANIZAÇÃO E MEMÓRIAS DE ESPAÇOS PEDAGÓGICOS DA EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA;S;2;2665614;1;60;0;60
11935;428;3007053;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;181097;2;0;0;256
11934;696;CAA1066;FUNDAMENTOS DA ADMINISTRAÇÃO;T;2;4029752;1;80;0;80
11933;388;2006049;INICIAÇÃO A LIBRAS- OPTATIVA;M;2;511414;1;40;0;40
11932;229;8001091;PROGRAMAÇÃO II;N;2;2399354;1;120;0;120
11931;229;8001090;LÍNGUA INGLESA;N;2;2399354;1;80;0;80
11930;229;8001090;TOPICOS AVANÇADOS EM INFORMÁTICA;M;2;7480;1;120;0;120
11929;229;8009020;EMPREENDEDORISMO;T;2;3996007;1;40;0;40
11928;229;8009019;GESTÃO DE PESSOAS;T;2;3996007;1;40;0;40
11927;229;8009018;LOGÍSTICA INTERNACIONAL E ADUANEIRA;T;2;3996007;1;40;0;40
11926;229;8009017;GESTÃO DE ESTOQUE;T;2;3996007;1;40;0;40
11925;229;8009016;GESTÃO DE TRANSPORTE E DISTRIBUIÇÃO;T;2;3996007;1;60;0;60
11924;229;8009015;MOVIMENTAÇÃO E ARMAZENAMENTO;T;2;3996007;1;60;0;60
11923;229;8009014;PROCESSAMENTO DE PEDIDOS E SERVIÇOS AO CLIENTE;T;2;3996007;1;40;0;40
11922;229;8009013;GESTÃO DE PRODUÇÃO;T;2;3996007;1;40;0;40
11921;229;8009012;GESTÃO DE QUALIDADE;T;2;3996007;1;40;0;40
11920;229;8009011;GERENCIAMENTO DE PROJETOS;T;2;3996007;1;40;0;40
11919;229;8009010;SISTEMAS DE INFORMAÇÃO APLICADO À LOGÍSTICA;T;2;3996007;1;60;0;60
11918;229;8009009;LOGÍSTICA REVERSA;T;2;3996007;1;60;0;60
11917;229;8009008;ESPANHOL INTRODUÇÃO;T;2;3996007;1;40;0;40
11916;229;8009007;PORTUGUÊS INSTRUMENTAL;T;2;3996007;1;40;0;40
11915;229;8009006;LEGISLAÇÃO APLICA À LOGÍSTICA;T;2;3996007;1;60;0;60
11914;229;8009005;CONTABILIDADE DE CUSTOS LOGÍSTICOS;T;2;3996007;1;60;0;60
11913;229;8009004;INTRODUÇÃO À CADEIA DE SUPLEMENTOS;T;2;3996007;1;60;0;60
11912;584;8017001;FÍSICA COMPUTACIONAL;G;2;182354;1;36;0;36
11911;581;8024053;TRABALHO DE CONCLUSÃO DE CURSO II;G;2;;1;72;0;72
11910;581;8024052;TURISMO CULTURAL COM ÊNFASE NA REGIÃO DAS MISSÕES;G;2;80461;1;36;0;36
11909;581;8024051;PRODUÇÃO DE ROTEIROS TURÍSTICOS;G;2;80461;1;36;0;36
11908;581;8024050;POLÍTICAS PÚBLICAS DO TURISMO;G;2;;1;36;0;36
11907;581;8024049;CONSULTORIA EM TURISMO;G;2;80461;1;36;0;36
11906;581;8024048;TURISMO DE EVENTOS;G;2;;1;72;0;72
11905;581;8024047;TURISMO E GASTRONOMIA;G;2;80461;1;72;0;72
11904;581;8024046;TRANSPORTES TURÍSTICOS;G;2;80461;1;36;0;36
11903;581;8024045;ELABORAÇÃO DE PROJETOS TURÍSTICOS;G;2;80461;1;36;0;36
11902;581;8024044;AGÊNCIAS DE VIAGENS;G;2;80461;1;72;0;72
11901;581;8024043;INGLÊS;G;2;80461;1;72;0;72
11900;581;8024042;INFORMÁTICA INSTRUMENTAL;G;2;;1;36;0;36
11899;581;8024041;TURISMO ACESSÍVEL;G;2;80461;1;36;0;36
11898;581;8024040;GESTÃO E EMPREENDEDORISMO;G;2;80461;1;72;0;72
11897;229;8009003;NOÇÕES DE ESTATÍSTICA;T;2;3996007;1;40;0;40
11896;229;8009002;INTRODUÇÃO À LOGÍSTICA;T;2;3996007;1;60;0;60
11895;229;8009001;FUNDAMENTOS EM ADMINISTRAÇÃO;T;2;3996007;1;40;0;40
11894;709;5013067;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;62603;2;0;0;200
11893;269;5017045;ADMINISTRAÇÃO FINANCEIRA;T;2;1913420;2;0;16;72
11892;269;5017044;GESTÃO AMBIENTAL E RESPONSABILIDADE SOCIAL;T;2;1913420;2;0;16;72
11891;269;5017043;EMPREENDEDORISMO;T;2;1913420;2;0;16;72
11890;269;5017042;GESTÃO DE PESSOAS;T;2;1913420;2;0;16;72
11889;269;5017041;DIREITO II;T;2;1913420;2;0;8;36
11888;269;5017040;DIREITO I;T;2;1913420;2;0;8;36
11887;269;5017039;CONTABILIDADE;T;2;1913420;2;0;16;72
11886;269;5017038;PRODUÇÃO E LOGÍSTICA;T;2;1913420;2;0;16;72
11885;269;5017037;FUNDAMENTOS DE MARKETING E VENDAS;T;2;1913420;2;0;16;72
11884;269;5017036;ROTINAS ADMINISTRATIVAS;T;2;1913420;2;0;16;72
11883;269;5017035;NOÇÕES DE ECONOMIA;T;2;1913420;2;0;16;72
11882;269;5017034;FUNDAMENTOS DE ADMINISTRAÇÃO;T;2;1913420;2;0;16;72
11881;269;5017033;MATEMÁTICA FINANCEIRA;T;2;1913420;2;0;16;72
11880;269;5017032;PRODUÇÃO, ESCRITA E COMUNICAÇÃO;T;2;1913420;2;0;16;72
11879;269;5017031;INFORMÁTICA;T;2;1913420;2;0;8;36
11878;269;5017030;AMBIENTAÇÃO EM EAD;T;2;1913420;2;0;8;36
11877;708;5014090;TRABALHO DE CONCLUSÃO DE CURSO II;G;2;62602;1;36;0;36
11876;708;5014091;TRABALHO DE CONCLUSÃO DE CURSO I;G;2;62602;1;18;0;18
11875;708;5014089;TRABALHO DE CONCLUSÃO DE CURSO I;G;2;62602;1;36;0;36
11874;708;5014088;ERGONOMIA;G;2;62602;1;36;0;36
11873;708;5014087;TOPICOS ESPECIAIS EM ARQUITETURA II;G;2;62602;1;36;0;36
11872;618;9026101;RESIDÊNCIA PEDAGÓGICA 2;G;2;78384;1;36;0;36
11871;564;5012076;GESTÃO TRIBUTÁRIA;G;2;62474;1;36;0;36
11870;859;5018063;ELETIVA III;G;2;3873992;1;36;0;36
11869;859;5018060;SEMINÁRIOS;G;2;3873992;1;36;0;36
11868;859;5018059;ANÁLISE SENSORIAL EXPERIMENTAL;G;2;3873992;1;36;0;36
11867;859;5018058;NUTRIÇÃO APLICADA;G;2;3873992;1;36;0;36
11866;859;5018057;ADITIVOS E COADJUVANTES DE TECNOLOGIA;G;2;3873992;1;36;0;36
11865;859;5018056;ANÁLISE DE ÁGUA;G;2;3873992;1;36;0;36
11864;859;5018055;TECNOLOGIA DE FERMENTAÇÕES;G;2;3873992;1;36;0;36
11863;859;5018054;INCLUSÃO E DIVERSIDADE;G;2;3873992;1;36;0;36
11862;859;5018053;LOGÍSTICA;G;2;3873992;1;36;0;36
11861;859;5018052;BIOTECNOLOGIA DE ALIMENTOS;G;2;3873992;1;36;0;36
11860;859;5018051;DESENVOLVIMENTO DE NOVOS PRODUTOS;G;2;3873992;1;36;0;36
11859;859;5018050;MARKETING;G;2;3873992;1;36;0;36
11858;859;5018049;TÓPICOS AVANÇADOS EM CIÊNCIA E TECNOLOGIA DE ALIMENTOS;G;2;3873992;1;36;0;36
11857;859;5018048;TECNOLOGIA DE PÓS-COLHEITA E ARMAZENAGEM DE PRODUTOS AGRÍCOLAS;G;2;3873992;1;36;0;36
11856;859;5018047;LIBRAS;G;2;3873992;1;36;0;36
11855;859;5018046;FRUTICULTURA;G;2;3873992;1;36;0;36
11854;859;5018045;INGLÊS INSTRUMENTAL II;G;2;3873992;1;36;0;36
11853;859;5018044;ESPANHOL INSTRUMENTAL;G;2;3873992;1;36;0;36
11852;859;5018043;ALIMENTOS FUNCIONAIS;G;2;3873992;1;36;0;36
11851;859;5018042;DIREITO DO CONSUMIDOR;G;2;3873992;1;36;0;36
11850;859;5018041;TECNOLOGIA DE BALAS E CHOCOLATES;G;2;3873992;1;36;0;36
11849;859;5018040;ÉTICA PROFISSIONAL;G;2;3873992;1;36;0;36
11848;859;5018039;TOXICOLOGIA DE ALIMENTOS;G;2;3873992;1;36;0;36
11847;859;5018038;TECNOLOGIA DE PESCADOS;G;2;3873992;1;36;0;36
11846;859;5018037;TECNOLOGIA DE PRODUTOS APICOLAS E OVOS;G;2;3873992;1;36;0;36
11845;859;5018036;TECNOLOGIA DE CARNES E DERIVADOS II;G;2;3873992;1;72;0;72
11844;859;5018035;TRATAMENTO DE RESÍDUOS AGROINDUSTRIAIS;G;2;3873992;1;72;0;72
11843;859;5018034;SEGURANÇA DO TRABALHO;G;2;3873992;1;36;0;36
11842;859;5018062;ELETIVA II;G;2;3873992;1;36;0;36
11841;859;5018033;SOCIOLOGIA;G;2;3873992;1;36;0;36
11840;859;5018032;TECNOLOGIA DE ÓLEOS E GORDURAS;G;2;3873992;1;72;0;72
11839;859;5018031;GESTÃO AMBIENTAL;G;2;3873992;1;36;0;36
11838;859;5018030;EMBALAGENS PARA ALIMENTOS;G;2;3873992;1;36;0;36
11837;859;5018029;TECNOLOGIA DE CARNES E DERIVADOS I;G;2;3873992;1;36;0;36
11836;859;5018028;TECNOLOGIA DE LEITES E DERIVADOS II;G;2;3873992;1;72;0;72
11835;859;5018027;EMPREENDEDORISMO;G;2;3873992;1;36;0;36
11834;859;5018061;ELETIVA I;G;2;3873992;1;36;0;36
11833;859;5018026;MÉTODOS QUANTITATIVOS;G;2;3873992;1;72;0;72
11832;859;5018025;TECNOLOGIA DE BEBIDAS;G;2;3873992;1;72;0;72
11831;859;5018024;CONTROLE DE QUALIDADE;G;2;3873992;1;36;0;36
11830;859;5018023;TECNOLOGIA DE CEREAIS E PANIFICAÇÃO;G;2;3873992;1;72;0;72
11829;859;5018022;TECNOLOGIA DE FRUTAS E HORTALIÇAS;G;2;3873992;1;72;0;72
11828;859;5018021;TECNOLOGIA DE LEITES E DERIVADOS;G;2;3873992;1;36;0;36
11827;859;5018020;ADMINISTRAÇÃO;G;2;3873992;1;36;0;36
11826;859;5018019;ANÁLISE SENSORIAL;G;2;3873992;1;36;0;36
11825;859;5018018;BIOQUÍMICA DOS ALIMENTOS;G;2;3873992;1;36;0;36
11824;859;5018017;BROMATOLOGIA;G;2;3873992;1;72;0;72
11823;859;5018016;HIGIENE NA INDÚSTRIA DE ALIMENTOS;G;2;3873992;1;36;0;36
11822;859;5018015;MICROBIOLOGIA DOS ALIMENTOS;G;2;3873992;1;72;0;72
11821;859;5018014;CONSERVAÇÃO DOS ALIMENTOS;G;2;3873992;1;36;0;36
11820;859;5018013;QUÍMICA ANALÍTICA;G;2;3873992;1;72;0;72
11819;859;5018012;OPERAÇÕES UNITÁRIAS;G;2;3873992;1;72;0;72
11818;859;5018011;ESTATÍSTICA APLICADA;G;2;3873992;1;36;0;36
11817;859;5018010;QUÍMICA DE ALIMENTOS;G;2;3873992;1;72;0;72
11816;859;5018009;INFORMÁTICA;G;2;3873992;1;36;0;36
11815;859;5018008;MICROBIOLOGIA GERAL;G;2;3873992;1;72;0;72
11814;859;5018007;QUÍMICA ORGÂNICA;G;2;3873992;1;72;0;72
11813;859;5018006;QUÍMICA GERAL E INORGÂNICA;G;2;3873992;1;72;0;72
11812;859;5018005;METODOLOGIA CIENTÍFICA;G;2;3873992;1;36;0;36
11811;859;5018004;INTRODUÇÃO A TECNOLOGIA DOS ALIMENTOS;G;2;3873992;1;36;0;36
11810;859;5018003;LEITURA E PRODUÇÃO TEXTUAL;G;2;3873992;1;36;0;36
11809;859;5018002;INGLÊS INSTRUMENTAL;G;2;3873992;1;36;0;36
11808;859;5018001;MATEMÁTICA;G;2;3873992;1;72;0;72
11807;766;11008108;ESTATÍSTICA APLICADA;G;2;2245174;1;36;0;36
11806;766;11008107;MEDICINA DE FELINOS DOMÉSTICOS;G;2;2245174;1;36;0;36
11805;766;11008106;HEMATOLOGIA CLÍNICA;G;2;2245174;1;36;0;36
11804;766;11008105;FERRAMENTAS DE SELEÇÃO GENÉTICA DE REBANHOS;G;2;2245174;1;36;0;36
11803;766;11008104;PARASITOLOGIA VETERINÁRIA APLICADA;G;2;2245174;1;36;0;36
11802;858;11012060;VARIÁVEIS COMPLEXAS;G;2;3927664;1;36;0;36
11801;858;11012059;PROBABILIDADE;G;2;3927664;1;36;0;36
11800;858;11012058;MODELAGEM MATEMÁTICA;G;2;3927664;1;36;0;36
11799;858;11012057;MATEMÁTICA FINANCEIRA II;G;2;3927664;1;36;0;36
11798;858;11012056;INDISCIPLINA E MEDIAÇÃO DE CONFLITOS EM SALA DE AULA;G;2;3927664;1;36;0;36
11797;858;11012055;TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO AVANÇADA;G;2;3927664;1;36;0;36
11796;858;11012054;LIBRAS II;G;2;3927664;1;36;0;36
11795;858;11012053;POLÍTICAS DE EDUCAÇÃO PROFISSIONAL;G;2;3927664;1;36;0;36
11794;858;11012052;O PROFESSOR E A GESTÃO DEMOCRÁTICA;G;2;3927664;1;36;0;36
11793;858;11012051;ATIVIDADES ACADÊMICO-CIENTÍFICO-CULTURAIS;G;1;3927664;1;0;0;200
11792;858;11012050;PRÁTICA DE ENSINO DE MATEMÁTICA VIII;G;2;3927664;1;36;14;50
11791;858;11012049;ESTÁGIO CURRICULAR SUPERVISIONADO IV;G;2;3927664;1;82;58;140
11790;858;11012048;ELETIVA ESPECÍFICA;G;2;3927664;1;36;0;36
11789;858;11012044;PRÁTICA DE ENSINO DE MATEMÁTICA VII;G;2;3927664;1;36;14;50
11788;858;11012043;ESTÁGIO CURRICULAR SUPERVISIONADO III;G;2;3927664;1;36;24;60
11787;858;11012041;CÁLCULO NUMÉRICO;G;2;3927664;1;72;0;72
11786;858;11012039;EQUAÇÕES DIFERENCIAIS ORDINÁRIAS;G;2;3927664;1;72;0;72
11785;858;11012038;ELETIVA PEDAGÓGICA;G;2;3927664;1;36;0;36
11784;858;11012037;PRÁTICA DE ENSINO DE MATEMÁTICA VI;G;2;3927664;1;36;14;50
11783;858;11012036;ESTÁGIO CURRICULAR SUPERVISIONADO II;G;2;3927664;1;82;58;140
11782;858;11012035;CÁLCULO DIFERENCIAL E INTEGRAL IV;G;2;3927664;1;72;0;72
11781;858;11012034;ÁLGEBRA LINEAR II;G;2;3927664;1;72;0;72
11780;858;11012031;PRÁTICA DE ENSINO DE MATEMÁTICA V;G;2;3927664;1;36;14;50
11779;858;11012025;PRÁTICA DE ENSINO DE MATEMÁTICA IV;G;2;3927664;1;36;14;50
11778;858;11012019;PRÁTICA DE ENSINO DE MATEMÁTICA III;G;2;3927664;1;36;14;50
11777;858;11012013;PRÁTICA DE ENSINO DE MATEMÁTICA II;G;2;3927664;1;36;14;50
11776;858;11012007;PRÁTICA DE ENSINO DE MATEMÁTICA I;G;2;3927664;1;36;14;50
11775;858;11012030;ESTÁGIO CURRICULAR SUPERVISIONADO I;G;2;3927664;1;36;24;60
11774;858;11012029;CÁLCULO DIFERENCIAL E INTEGRAL III;G;2;3927664;1;72;0;72
11773;858;11012023;CÁLCULO DIFERENCIAL E INTEGRAL II;G;2;3927664;1;72;0;72
11772;858;11012018;CÁLCULO DIFERENCIAL E INTEGRAL I;G;2;3927664;1;72;0;72
11771;858;11012047;TÓPICOS DE FÍSICA ELEMENTAR;G;2;3927664;1;72;0;72
11770;858;11012046;FUNDAMENTOS DE ANÁLISE MATEMÁTICA;G;2;3927664;1;72;0;72
11769;858;11012045;SABERES DOCENTES E FORMAÇÃO CONTINUADA;G;2;3927664;1;72;0;72
11768;857;11011058;SOFTWARE LIVRE;G;2;3925233;1;36;0;36
11767;857;11011057;PROGRAMAÇÃO PARA WEB;G;2;3925233;1;36;0;36
11766;857;11011056;PROGRAMAÇÃO DISTRIBUÍDA E PARALELA;G;2;3925233;1;36;0;36
11765;857;11011055;MÉTODOS ÁGEIS;G;2;3925233;1;36;0;36
11764;857;11011054;LIBRAS;G;2;3925233;1;36;0;36
11763;857;11011053;JOGOS EMPRESARIAIS;G;2;3925233;1;36;0;36
11762;857;11011052;GOVERNANÇA EM TI;G;2;3925233;1;36;0;36
11761;857;11011051;FUNDAMENTOS DE ELETRÔNICA;G;2;3925233;1;36;0;36
11760;857;11011050;ECONOMIA;G;2;3925233;1;36;0;36
11759;857;11011049;DESAFIOS DE PROGRAMAÇÃO;G;2;3925233;1;36;0;36
11758;858;11012042;MATEMÁTICA FINANCEIRA;G;2;3927664;1;36;0;36
11757;857;11011048;CÁLCULO NUMÉRICO;G;2;3925233;1;36;0;36
11756;857;11011046;ATIVIDADES COMPLEMENTARES DE CURSO;G;1;3925233;1;0;0;320
11755;858;11012040;HISTÓRIA E FILOSOFIA DA MATEMÁTICA;G;2;3927664;1;72;0;72
11754;858;11012033;LIBRAS;G;2;3927664;1;36;0;36
11753;857;11011047;AUTOMAÇÃO E ROBÓTICA;G;2;3925233;1;36;0;36
11752;858;11012032;DIVERSIDADE E EDUCAÇÃO INCLUSIVA;G;2;3927664;1;72;0;72
11751;858;11012028;FUNDAMENTOS DE ÁLGEBRA;G;2;3927664;1;72;0;72
11750;857;11011045;ELETIVA IV;G;2;3925233;1;36;0;36
11749;858;11012027;METODOLOGIAS DO ENSINO DE MATEMÁTICA II;G;2;3927664;1;72;0;72
11748;857;11011044;TRABALHO DE CONCLUSÃO DE CURSO II;G;2;3925233;1;72;0;72
11747;858;11012026;EDUCAÇÃO PROFISSIONAL E EDUCAÇÃO DE JOVENS E ADULTOS;G;2;3927664;1;72;0;72
11746;857;11011043;EMPREENDEDORISMO;G;2;3925233;1;72;0;72
