id;num_tombamento;denominacao;id_marca_produto;id_material;id_unidade_resp_atual;valor;data_inicio_uso;ano_balanco
188964;1040543;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188963;1040542;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188962;1040541;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188961;1040540;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188960;1040539;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188959;1040538;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188958;1040537;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188957;1040536;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188956;1040535;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188955;1040534;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188954;1040533;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188953;1040532;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188952;1040531;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188951;1040530;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188950;1040529;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188949;1040528;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188948;1040527;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188947;1040526;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188946;1040525;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
188945;1040524;LICENÃ‡A WINDOWS SERVER CAL 2016;33033;11153;161;19.070.000;19/02/2018;2019
